original_ds,df,RiscoOriginal,RiscoTransformado,UtilOriginal,UtilTransformado,model
ds59,ds59_transf1_qi4.csv,0.867161869,0.01661297,0.845831313,0.83860722,XGBoost
ds59,ds59_transf1_qi4.csv,0.867161869,0.01661297,0.851820292,0.83592623,XGBoost
ds59,ds59_transf1_qi4.csv,0.867161869,0.01661297,0.849343364,0.839193279,XGBoost
ds59,ds59_transf1_qi4.csv,0.867161869,0.01661297,0.853504096,0.839483345,XGBoost
ds59,ds59_transf1_qi4.csv,0.867161869,0.01661297,0.851895739,0.84092132,XGBoost
ds59,ds59_transf1_qi4.csv,0.867161869,0.01661297,0.855557372,0.844911095,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.842397801,0.83741621,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.844415032,0.839183468,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.845760279,0.839792287,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.846099932,0.841546415,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.845925984,0.841755022,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.845719813,0.839352639,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.845156975,0.840510536,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.84624534,0.839315367,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.845121746,0.837345418,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.838016358,0.832635136,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.838773703,0.833378425,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.840060046,0.834596962,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.842812639,0.836513384,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.842635257,0.837770999,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.843000881,0.83960739,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.848712139,0.839352765,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.847069862,0.839948597,XGBoost
ds38,ds38_transf0_qi0.csv,0.967818544,0.018034725,0.84552032,0.84145681,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.842397801,0.83741621,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.844415032,0.839183468,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.845760279,0.839792287,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.846099932,0.841546415,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.845925984,0.841755022,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.845719813,0.839352639,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.845156975,0.840510536,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.84624534,0.839315367,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.845121746,0.837345418,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.838016358,0.832635136,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.838773703,0.833378425,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.840060046,0.834596962,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.842812639,0.836513384,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.842635257,0.837770999,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.843000881,0.83960739,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.848712139,0.839352765,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.847069862,0.839948597,XGBoost
ds38,ds38_transf1_qi0.csv,0.967818544,0.018034725,0.84552032,0.84145681,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.842397801,0.83741621,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.844415032,0.839183468,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.845760279,0.839792287,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.846099932,0.841546415,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.845925984,0.841755022,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.845719813,0.839352639,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.845156975,0.840510536,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.84624534,0.839315367,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.845121746,0.837345418,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.838016358,0.832635136,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.838773703,0.833378425,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.840060046,0.834596962,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.842812639,0.836513384,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.842635257,0.837770999,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.843000881,0.83960739,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.848712139,0.839352765,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.847069862,0.839948597,XGBoost
ds38,ds38_transf2_qi0.csv,0.967818544,0.018034725,0.84552032,0.84145681,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.899125404,0.900776616,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.904347112,0.899394584,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.906296287,0.898924275,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.904458882,0.895700768,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.9017591,0.897167006,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.90084735,0.895891243,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.894345467,0.896850255,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.900836734,0.896263467,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.902821076,0.896966822,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.880247747,0.882433164,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.88588956,0.891418504,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.892951593,0.896773533,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.88559495,0.889441707,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.888137658,0.896637449,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.89836049,0.896885696,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.886373134,0.886199487,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.892933901,0.89426434,XGBoost
ds10,ds10_transf2_qi1.csv,0.839078968,0.015445549,0.895189275,0.900705102,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.943369236,0.894685366,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.948647097,0.899720122,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.951840334,0.901652307,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.947923462,0.89942523,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.952724325,0.902283712,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.95452984,0.901843036,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.950451991,0.901368732,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.954489391,0.90189842,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.955494069,0.90173995,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.93187501,0.887257586,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.93662488,0.887760038,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.93940642,0.891830838,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.941381996,0.892142445,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.943614897,0.89456539,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.944573372,0.897500198,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.944644971,0.897134225,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.945423322,0.900322167,XGBoost
ds55,ds55_transf0_qi0.csv,0.683145255,0.012527661,0.947629555,0.901440571,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.846400376,0.8317647,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.844335199,0.8353056,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.842720777,0.834676505,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.849392666,0.838889101,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.852070347,0.839432759,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.851814847,0.838880968,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.85372771,0.827637638,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.853977683,0.834655314,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.851551768,0.835905421,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.838064636,0.83035561,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.841081509,0.832484715,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.841028544,0.826849899,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.845831313,0.825680599,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.851820292,0.8277272,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.849343364,0.826118265,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.853504096,0.826431112,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.851895739,0.823783423,XGBoost
ds59,ds59_transf0_qi0.csv,0.998607242,0.018064007,0.855557372,0.834233638,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.846400376,0.8317647,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.844335199,0.8353056,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.842720777,0.834676505,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.849392666,0.838889101,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.852070347,0.839432759,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.851814847,0.838880968,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.85372771,0.827637638,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.853977683,0.834655314,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.851551768,0.835905421,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.838064636,0.83035561,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.841081509,0.832484715,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.841028544,0.826849899,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.845831313,0.825680599,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.851820292,0.8277272,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.849343364,0.826118265,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.853504096,0.826431112,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.851895739,0.823783423,XGBoost
ds59,ds59_transf1_qi0.csv,0.998607242,0.018064007,0.855557372,0.834233638,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.881575488,0.882433262,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.884058918,0.882860067,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.885002971,0.886660714,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.878399255,0.881055096,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.883769149,0.884102712,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.885082317,0.883526769,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.882347537,0.883570181,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.885189619,0.885109071,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.883879798,0.884132081,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.874334849,0.87602535,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.874864152,0.878566333,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.876347949,0.880127654,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.882278428,0.876118757,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.879987639,0.876345002,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.880189716,0.880598707,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.881926473,0.878408955,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.878015968,0.879231408,XGBoost
ds33,ds33_transf2_qi0.csv,0.993696085,0.017901112,0.879312328,0.879740167,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.996078,0.995234365,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.997158207,0.996588273,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.997555952,0.99670216,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.996079623,0.99585337,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.996535826,0.996305132,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.996703447,0.996644278,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.995967265,0.995458856,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.996363356,0.996192169,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.996419999,0.996418797,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.982560366,0.983293563,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.987541487,0.987809683,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.992086907,0.99135313,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.989499435,0.988286165,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.992901169,0.992142629,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.99448858,0.9938212,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.99005982,0.989222816,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.99318243,0.992021473,XGBoost
ds68,ds68_transf0_qi0.csv,0.95754109,0.017126085,0.994491271,0.993989208,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.881575488,0.883542225,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.884058918,0.884549552,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.885002971,0.885146391,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.878399255,0.885625889,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.883769149,0.887536618,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.885082317,0.886474651,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.882347537,0.887807899,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.885189619,0.888453377,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.883879798,0.88948078,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.874334849,0.876065705,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.874864152,0.874526751,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.876347949,0.8761867,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.882278428,0.881944365,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.879987639,0.879291758,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.880189716,0.883792158,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.881926473,0.884227135,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.878015968,0.881381627,XGBoost
ds33,ds33_transf0_qi0.csv,0.993696085,0.017376874,0.879312328,0.886033561,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.899125404,0.894603479,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.904347112,0.901615066,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.906296287,0.899690167,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.904458882,0.903356618,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.9017591,0.901274566,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.90084735,0.905228421,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.894345467,0.898236098,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.900836734,0.898605016,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.902821076,0.901556278,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.880247747,0.871013046,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.88588956,0.876959321,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.892951593,0.883150019,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.88559495,0.875857555,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.888137658,0.881871198,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.89836049,0.896364086,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.886373134,0.881210187,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.892933901,0.892239408,XGBoost
ds10,ds10_transf0_qi1.csv,0.839078968,0.014660245,0.895189275,0.900393109,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.846400376,0.820489012,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.844335199,0.822806,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.842720777,0.823888653,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.849392666,0.824654826,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.852070347,0.829589221,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.851814847,0.831708091,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.85372771,0.830430469,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.853977683,0.837081321,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.851551768,0.831219414,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.838064636,0.816512299,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.841081509,0.822220917,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.841028544,0.818808902,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.845831313,0.825923953,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.851820292,0.82179003,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.849343364,0.825943286,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.853504096,0.826899984,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.851895739,0.825847349,XGBoost
ds59,ds59_transf2_qi0.csv,0.998607242,0.017260668,0.855557372,0.826063378,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.996078,0.996479085,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.997158207,0.997273563,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.997555952,0.997386541,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.996079623,0.995856502,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.996535826,0.996478898,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.996703447,0.996761751,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.995967265,0.996533604,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.996363356,0.996705367,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.996419999,0.996988186,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.982560366,0.983617298,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.987541487,0.986843337,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.992086907,0.991824407,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.989499435,0.989487539,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.992901169,0.993371592,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.99448858,0.994730089,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.99005982,0.990131177,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.99318243,0.993533663,XGBoost
ds68,ds68_transf1_qi4.csv,0.885672796,0.015141059,0.994491271,0.995461307,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.846400376,0.831726867,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.844335199,0.828894804,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.842720777,0.83535025,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.849392666,0.835546816,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.852070347,0.839415187,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.851814847,0.840415707,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.85372771,0.834042325,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.853977683,0.841827371,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.851551768,0.841671047,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.838064636,0.818115538,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.841081509,0.819610343,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.841028544,0.823060037,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.845831313,0.825652812,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.851820292,0.836398767,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.849343364,0.836826385,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.853504096,0.828668786,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.851895739,0.831544726,XGBoost
ds59,ds59_transf0_qi2.csv,0.963788301,0.016443596,0.855557372,0.831982272,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.899125404,0.906116631,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.904347112,0.90756557,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.906296287,0.908510484,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.904458882,0.90084942,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.9017591,0.899828233,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.90084735,0.901782639,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.894345467,0.899257648,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.900836734,0.901383915,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.902821076,0.903477815,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.880247747,0.884999476,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.88588956,0.889234629,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.892951593,0.902282831,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.88559495,0.88856316,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.888137658,0.893672427,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.89836049,0.904843573,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.886373134,0.889808493,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.892933901,0.895082259,XGBoost
ds10,ds10_transf1_qi1.csv,0.839078968,0.01427156,0.895189275,0.902505157,XGBoost
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.846400376,0.845345624,XGBoost
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.844335199,0.850959024,XGBoost
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.842720777,0.847334364,XGBoost
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.849392666,0.848258964,XGBoost
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.852070347,0.850699674,XGBoost
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.851814847,0.851688561,XGBoost
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.85372771,0.854422279,XGBoost
ds59,ds59_transf1_qi2.csv,0.963788301,0.016134078,0.853977683,0.854281201,XGBoost
